dataset_id,folder,state,tax_year,level,filing_status,primary_name,spouse_name,dependents,total_income,agi,taxable_income,total_tax,refund,amount_owed,state_tax,effective_rate,obbba_total,medicare_surtax,is_tipped,has_car_loan,is_senior
DS_1257,Dataset_1257_FL_2024_L3,FL,2024,3,mfj,John Martin,Amber Martin,4,292801.79,291369.58,240778.58,39024.94,1301.06,0.0,0.0,13.39,0,288.66,False,False,False
DS_1258,Dataset_1258_TX_2025_L3,TX,2025,3,single,Gregory Gonzalez,N/A,0,273298.88,268376.06,229785.06,56541.75,0.0,31363.75,0.0,21.07,2231.78,565.45,True,False,False
DS_1259,Dataset_1259_FL_2022_L3,FL,2022,3,single,Heather Bowman,N/A,1,197625.86,195611.0,169329.0,36504.17,0.0,15880.17,0.0,18.66,0,0.0,False,False,False
DS_1260,Dataset_1260_TX_2024_L2,TX,2024,2,hoh,Roy May,N/A,2,117698.73,116015.34,89349.34,12382.64,2529.36,0.0,0.0,10.67,0,0.0,False,False,False
DS_1261,Dataset_1261_CA_2020_L1,CA,2020,1,mfj,Rachel Davis,Pamela Davis,0,37300.0,37300.0,12500.0,1250.0,1734.0,0.0,13.58,3.35,0,0.0,False,False,False
DS_1262,Dataset_1262_FL_2020_L2,FL,2020,2,single,Adrienne Foster,N/A,3,102754.63,101621.23,86012.23,10989.24,2530.76,0.0,0.0,10.81,0,0.0,False,False,False
DS_1263,Dataset_1263_TX_2025_L2,TX,2025,2,hoh,Jennifer Williams,N/A,1,153216.96,139064.34,109850.34,19220.72,547.28,0.0,0.0,13.82,12178.3,0.0,False,False,False
DS_1264,Dataset_1264_NY_2025_L2,NY,2025,2,single,Tiffany Wilson,N/A,1,103129.03,84718.45,65467.45,9590.22,3827.78,0.0,5065.29,11.32,17173.89,0.0,False,True,False
DS_1265,Dataset_1265_CA_2020_L2,CA,2020,2,single,Paul Wright,N/A,3,100474.14,98109.0,79013.0,11903.15,0.0,3983.15,5127.57,12.13,0,0.0,False,False,False
DS_1266,Dataset_1266_FL_2021_L1,FL,2021,1,mfj,Timothy Wilkins,Katherine Wilkins,0,77626.42,77626.42,52526.42,5905.17,3334.83,0.0,0.0,7.61,0,0.0,False,False,False
DS_1267,Dataset_1267_TX_2025_L3,TX,2025,3,mfj,Jessica Jones,Samuel Jones,0,298589.11,293025.83,242795.83,46820.41,0.0,2356.41,0.0,15.98,4309.25,347.35,False,False,False
DS_1268,Dataset_1268_NY_2020_L3,NY,2020,3,single,Mark Buckley,N/A,2,136145.39,132938.05,111458.05,23244.1,0.0,9852.1,6928.03,17.48,0,0.0,False,False,False
DS_1269,Dataset_1269_TX_2020_L1,TX,2020,1,single,Ryan Mason,N/A,0,41000.0,41000.0,28600.0,3234.5,1685.5,0.0,0.0,7.89,0,0.0,False,False,False
DS_1270,Dataset_1270_CA_2021_L3,CA,2021,3,single,Annette Mccann,N/A,3,181328.28,177900.56,150362.56,33063.44,0.0,16471.44,12548.18,18.59,0,0.0,False,False,False
DS_1271,Dataset_1271_NY_2020_L2,NY,2020,2,single,Connie Salas,N/A,1,95659.53,93532.54,75111.54,14568.52,0.0,6900.52,4563.7,15.58,0,0.0,False,False,False
DS_1272,Dataset_1272_NY_2022_L1,NY,2022,1,mfj,Diane Summers,Kimberly Summers,0,48000.0,48000.0,22100.0,2241.0,3519.0,0.0,1424.75,4.67,0,0.0,False,False,False
DS_1273,Dataset_1273_NY_2024_L2,NY,2024,2,mfj,Jason Stanton,Lisa Stanton,2,246900.32,246287.67,207937.67,33215.35,0.0,1279.35,12674.01,13.49,0,0.0,False,False,False
DS_1274,Dataset_1274_TX_2023_L3,TX,2023,3,mfj,Rebecca Little,Lauren Little,1,232185.15,230463.95,187149.95,33230.39,0.0,9342.39,0.0,14.42,0,0.0,False,False,False
DS_1275,Dataset_1275_NY_2020_L2,NY,2020,2,hoh,Jennifer Rodgers,N/A,2,86214.34,82708.73,54134.73,9268.86,0.0,6460.86,3684.36,11.21,0,0.0,False,False,False
DS_1276,Dataset_1276_NY_2020_L2,NY,2020,2,single,Melissa Lee,N/A,3,60809.45,59786.61,44490.61,2045.68,3414.32,0.0,2683.26,3.42,0,0.0,False,False,False
DS_1277,Dataset_1277_FL_2021_L3,FL,2021,3,mfj,Brittany Taylor,James Taylor,4,152358.5,146459.89,104562.89,13698.06,0.0,5802.06,0.0,9.35,0,0.0,False,False,False
DS_1278,Dataset_1278_FL_2024_L3,FL,2024,3,hoh,Elizabeth Allen,N/A,1,176984.25,173784.47,142800.47,30020.67,0.0,9732.67,0.0,17.27,0,0.0,False,False,False
DS_1279,Dataset_1279_CA_2024_L2,CA,2024,2,single,Jose Mitchell,N/A,2,89955.41,86059.82,60431.82,12139.18,0.0,9427.18,4047.26,14.11,0,0.0,False,False,False
DS_1280,Dataset_1280_TX_2025_L2,TX,2025,2,single,Matthew Miller,N/A,3,140022.14,137699.17,115373.17,18582.5,0.0,1542.5,0.0,13.49,0,0.0,False,False,False
DS_1281,Dataset_1281_TX_2020_L3,TX,2020,3,mfj,Brian Webster,Melissa Webster,3,401652.29,400768.76,362772.76,75166.35,0.0,10202.35,0.0,18.76,0,1281.0,False,False,False
DS_1282,Dataset_1282_CA_2024_L2,CA,2024,2,mfj,Robert Reese,Michael Reese,2,196458.63,195153.92,158227.92,23525.56,0.0,965.56,10290.47,12.05,0,0.0,False,False,False
DS_1283,Dataset_1283_FL_2023_L2,FL,2023,2,single,Faith Smith,N/A,3,91982.39,89676.66,69299.66,9164.89,0.0,2312.89,0.0,10.22,0,0.0,False,False,False
DS_1284,Dataset_1284_CA_2022_L2,CA,2022,2,mfj,Jeremy Mccarty,James Mccarty,3,76896.3,74821.73,43048.73,4149.14,1298.86,0.0,1159.07,5.55,0,0.0,False,False,False
DS_1285,Dataset_1285_NY_2024_L2,NY,2024,2,hoh,Jennifer Kelly,N/A,2,108239.77,103922.84,69801.84,13349.26,0.0,7781.26,4851.13,12.85,0,0.0,False,False,False
DS_1286,Dataset_1286_TX_2023_L2,TX,2023,2,mfj,Andrew Crosby,Taylor Crosby,1,96141.94,92397.54,54097.54,11540.5,0.0,6536.5,0.0,12.49,0,0.0,False,False,False
DS_1287,Dataset_1287_TX_2024_L1,TX,2024,1,single,Michael Davenport,N/A,0,42200.0,42200.0,27600.0,3080.0,1984.0,0.0,0.0,7.3,0,0.0,False,False,False
DS_1288,Dataset_1288_TX_2022_L1,TX,2022,1,mfj,Luke Spencer,Nancy Spencer,1,40700.0,40700.0,14800.0,0.0,4884.0,0.0,0.0,0.0,0,0.0,False,False,False
DS_1289,Dataset_1289_TX_2020_L3,TX,2020,3,mfj,Alex Maldonado,William Maldonado,4,101987.75,99188.9,66465.9,5597.7,1698.3,0.0,0.0,5.64,0,0.0,False,False,False
DS_1290,Dataset_1290_TX_2022_L2,TX,2022,2,single,Jerry Morton,N/A,3,125903.18,123429.09,103475.09,17617.69,0.0,3313.69,0.0,14.27,0,0.0,False,False,False
DS_1291,Dataset_1291_CA_2022_L1,CA,2022,1,single,Michael Herrera,N/A,0,34000.0,34000.0,21050.0,2320.5,399.5,0.0,244.74,6.83,0,0.0,False,False,False
DS_1292,Dataset_1292_NY_2021_L2,NY,2021,2,single,Paige Vasquez,N/A,2,67458.08,65776.95,48467.95,3362.27,1629.73,0.0,3012.73,5.11,0,0.0,False,False,False
DS_1293,Dataset_1293_TX_2022_L1,TX,2022,1,mfj,Mark Burns,Adam Burns,1,64254.42,64254.42,38354.42,2191.53,5488.47,0.0,0.0,3.41,0,0.0,False,False,False
DS_1294,Dataset_1294_TX_2021_L1,TX,2021,1,mfj,Sara Alexander,Brian Alexander,0,40483.22,40483.22,15383.22,1538.32,1653.68,0.0,0.0,3.8,0,0.0,False,False,False
DS_1295,Dataset_1295_IL_2021_L1,IL,2021,1,mfj,Jessica Patel,Dennis Patel,0,59194.33,59194.33,34094.33,3693.32,3386.68,0.0,2670.24,6.24,0,0.0,False,False,False
DS_1296,Dataset_1296_NY_2022_L3,NY,2022,3,hoh,Jody Huber,N/A,1,261423.72,260181.22,222223.22,52969.24,0.0,16757.24,14152.0,20.36,0,452.61,False,False,False
DS_1297,Dataset_1297_NY_2023_L3,NY,2023,3,single,Brandy Mendoza,N/A,1,176619.55,170462.98,138092.98,36855.46,0.0,23911.46,9179.53,21.62,0,0.0,False,False,False
DS_1298,Dataset_1298_TX_2022_L1,TX,2022,1,single,Douglas Shepherd,N/A,0,82100.0,82100.0,69150.0,10830.0,2306.0,0.0,0.0,13.19,0,0.0,False,False,False
DS_1299,Dataset_1299_TX_2021_L2,TX,2021,2,single,Heather Mitchell,N/A,1,86968.66,85620.7,69254.7,11180.45,0.0,3164.45,0.0,13.06,0,0.0,False,False,False
DS_1300,Dataset_1300_TX_2021_L3,TX,2021,3,single,Amy Hampton,N/A,4,272525.85,271338.76,241058.76,59047.61,0.0,19403.61,0.0,21.76,0,558.61,False,False,False
DS_1301,Dataset_1301_NY_2021_L2,NY,2021,2,mfj,Cynthia Leblanc,Laura Leblanc,2,260420.54,259734.29,224384.29,42755.68,0.0,9635.68,13480.81,16.46,0,38.95,False,False,False
DS_1302,Dataset_1302_NY_2022_L2,NY,2022,2,hoh,Alex Wiggins,N/A,2,127599.97,125800.57,101306.57,16248.38,0.0,152.38,6089.16,12.92,0,0.0,False,False,False
DS_1303,Dataset_1303_CA_2024_L3,CA,2024,3,hoh,Michelle Alexander,N/A,1,142248.16,139740.8,110742.8,20941.99,0.0,4237.99,6915.93,14.99,0,0.0,False,False,False
DS_1304,Dataset_1304_NY_2021_L2,NY,2021,2,single,Angela Clark,N/A,2,79515.76,76111.04,53922.04,8470.8,0.0,6006.8,3581.11,11.13,0,0.0,False,False,False
DS_1305,Dataset_1305_FL_2024_L2,FL,2024,2,mfj,Mary Mitchell,Johnny Mitchell,3,155385.42,152661.53,115750.53,15018.91,3429.09,0.0,0.0,9.84,0,0.0,False,False,False
DS_1306,Dataset_1306_NY_2020_L3,NY,2020,3,single,Christine Galvan,N/A,4,118943.69,114277.97,88669.97,16691.73,0.0,10691.73,5808.43,14.61,0,0.0,False,False,False
DS_1307,Dataset_1307_NY_2023_L2,NY,2023,2,single,Jessica Hood,N/A,1,54198.43,53030.7,35874.7,4420.43,0.0,1516.43,2311.69,8.34,0,0.0,False,False,False
DS_1308,Dataset_1308_IL_2020_L3,IL,2020,3,single,Robert Donaldson,N/A,1,192136.15,189664.06,162381.06,35995.12,0.0,17771.12,9128.5,18.98,0,0.0,False,False,False
DS_1309,Dataset_1309_NY_2021_L2,NY,2021,2,mfj,Kenneth Owens,Mary Owens,2,186509.68,186184.49,156227.49,21717.44,1838.56,0.0,9067.82,11.66,0,0.0,False,False,False
DS_1310,Dataset_1310_TX_2023_L2,TX,2023,2,mfj,Larry Hammond,Jade Hammond,1,88267.93,85081.44,48360.44,9736.24,0.0,4792.24,0.0,11.44,0,0.0,False,False,False
DS_1311,Dataset_1311_IL_2020_L1,IL,2020,1,mfj,Amber Hudson,Brandon Hudson,0,41700.0,41700.0,16900.0,1690.0,3314.0,0.0,1804.28,4.05,0,0.0,False,False,False
DS_1312,Dataset_1312_NY_2025_L1,NY,2025,1,mfj,Tonya Howell,William Howell,0,62700.0,62700.0,31200.0,3267.0,4257.0,0.0,2233.25,5.21,0,0.0,False,False,False
DS_1313,Dataset_1313_IL_2025_L3,IL,2025,3,single,Patricia Alexander,N/A,2,277843.09,276748.22,244645.22,57545.88,0.0,15327.88,13309.22,20.79,0,606.67,False,False,False
DS_1314,Dataset_1314_IL_2021_L3,IL,2021,3,mfj,Lisa Johnson,Amanda Johnson,1,197977.76,195875.37,156691.37,29423.88,0.0,9567.88,9306.02,15.02,0,0.0,False,False,False
DS_1315,Dataset_1315_CA_2023_L3,CA,2023,3,mfj,Justin Stewart,Angel Stewart,3,320161.25,319139.93,276185.93,49688.27,0.0,1190.27,21780.9,15.57,0,561.02,False,False,False
DS_1316,Dataset_1316_NY_2021_L3,NY,2021,3,mfj,Daniel Ray,Ruth Ray,2,204186.77,202131.65,162449.65,27346.16,0.0,12298.16,10024.65,13.53,0,0.0,False,False,False
DS_1317,Dataset_1317_CA_2023_L2,CA,2023,2,mfj,Valerie Castillo,Danny Castillo,1,72321.66,70679.53,38330.53,5443.93,292.07,0.0,1028.02,7.7,0,0.0,False,False,False
DS_1318,Dataset_1318_TX_2021_L2,TX,2021,2,single,Anthony Richard,N/A,3,113904.55,110403.46,87942.46,14279.37,0.0,6863.37,0.0,12.93,0,0.0,False,False,False
DS_1319,Dataset_1319_NY_2024_L3,NY,2024,3,single,Samantha Davis,N/A,3,138401.29,133685.63,105735.63,21850.38,0.0,13498.38,6972.89,16.34,0,0.0,False,False,False
DS_1320,Dataset_1320_FL_2020_L2,FL,2020,2,single,Kyle Chung,N/A,3,161365.94,159732.43,139325.43,24784.62,0.0,5584.62,0.0,15.52,0,0.0,False,False,False
DS_1321,Dataset_1321_NY_2022_L1,NY,2022,1,single,Mary Sawyer,N/A,0,47100.0,47100.0,34150.0,3892.5,1759.5,0.0,1985.5,8.26,0,0.0,False,False,False
DS_1322,Dataset_1322_NY_2023_L3,NY,2023,3,hoh,Michael Benson,N/A,3,115459.52,113325.68,86484.68,10995.32,2316.68,0.0,5368.29,9.7,0,0.0,False,False,False
DS_1323,Dataset_1323_CA_2025_L1,CA,2025,1,single,Nancy Fischer,N/A,0,63818.11,63818.11,48068.11,5529.67,2042.33,0.0,2192.13,8.66,0,0.0,False,False,False
DS_1324,Dataset_1324_TX_2020_L2,TX,2020,2,mfj,Joshua Rivera,Annette Rivera,3,129753.21,128827.02,101405.02,9741.48,8738.52,0.0,0.0,7.56,0,0.0,False,False,False
DS_1325,Dataset_1325_NY_2020_L3,NY,2020,3,hoh,John Young,N/A,2,108866.9,106718.64,81986.64,12681.57,0.0,3801.57,5004.9,11.88,0,0.0,False,False,False
DS_1326,Dataset_1326_CA_2023_L1,CA,2023,1,single,Miranda Patterson,N/A,0,45924.05,45924.05,32074.05,3628.89,1795.11,0.0,947.69,7.9,0,0.0,False,False,False
DS_1327,Dataset_1327_CA_2020_L1,CA,2020,1,mfj,Walter Parrish,Brendan Parrish,0,72667.83,72667.83,47867.83,5349.14,3278.86,0.0,1124.87,7.36,0,0.0,False,False,False
DS_1328,Dataset_1328_CA_2024_L2,CA,2024,2,single,Samantha Beard,N/A,3,144786.74,141841.65,118904.65,21469.81,0.0,5245.81,9194.7,15.14,0,0.0,False,False,False
DS_1329,Dataset_1329_TX_2021_L1,TX,2021,1,single,Meredith Harmon,N/A,0,31500.0,31500.0,18950.0,2075.0,445.0,0.0,0.0,6.59,0,0.0,False,False,False
DS_1330,Dataset_1330_IL_2023_L2,IL,2023,2,mfj,Joseph Davis,Christina Davis,3,116657.38,113016.76,75010.76,9842.53,0.0,2270.53,4944.64,8.71,0,0.0,False,False,False
DS_1331,Dataset_1331_NY_2023_L1,NY,2023,1,mfj,Kristy Riggs,Megan Riggs,0,52377.48,52377.48,24677.48,2521.3,3694.7,0.0,1665.51,4.81,0,0.0,False,False,False
DS_1332,Dataset_1332_TX_2025_L2,TX,2025,2,hoh,Jodi Cooper,N/A,2,88017.66,81716.54,53027.54,3787.66,4756.34,0.0,0.0,4.64,5218.94,0.0,False,False,True
DS_1333,Dataset_1333_CA_2025_L3,CA,2025,3,single,Ronald Garcia,N/A,2,130438.86,123546.85,95216.85,20348.91,0.0,12908.91,7761.26,16.47,2448.41,0.0,False,True,False
DS_1334,Dataset_1334_NY_2025_L2,NY,2025,2,mfj,Timothy Jones,Marilyn Jones,1,134815.97,132702.19,95218.19,12976.74,3711.26,0.0,6083.37,9.78,0,0.0,False,False,False
DS_1335,Dataset_1335_IL_2021_L1,IL,2021,1,single,Amber Anderson,N/A,0,33000.0,33000.0,20450.0,2255.0,385.0,0.0,1503.56,6.83,0,0.0,False,False,False
DS_1336,Dataset_1336_NY_2020_L2,NY,2020,2,single,Timothy Miller,N/A,1,77627.83,75697.38,57832.38,10374.02,0.0,4470.02,3558.36,13.7,0,0.0,False,False,False
DS_1337,Dataset_1337_NY_2021_L3,NY,2021,3,hoh,George English,N/A,1,163860.92,158256.14,121399.14,32164.36,0.0,23536.36,8036.49,20.32,0,0.0,False,False,False
DS_1338,Dataset_1338_CA_2022_L1,CA,2022,1,mfj,Richard Hardy,Linda Hardy,1,34500.0,34500.0,8600.0,0.0,2760.0,0.0,0,0.0,0,0.0,False,False,False
DS_1339,Dataset_1339_IL_2020_L2,IL,2020,2,mfj,Jack Cook,Oscar Cook,3,148837.2,146734.02,114598.02,14997.93,0.0,1593.93,6613.65,10.22,0,0.0,False,False,False
DS_1340,Dataset_1340_FL_2022_L1,FL,2022,1,single,Betty Murphy,N/A,0,82600.0,82600.0,69650.0,10940.0,2276.0,0.0,0.0,13.24,0,0.0,False,False,False
DS_1341,Dataset_1341_FL_2025_L1,FL,2025,1,single,Adrian Henderson,N/A,0,64905.87,37600.0,19850.0,2143.5,5645.5,0.0,0.0,5.7,27305.87,0.0,True,False,True
DS_1342,Dataset_1342_CA_2021_L2,CA,2021,2,mfj,Cody Johnson,Meagan Johnson,1,132885.44,131299.97,101711.97,14044.58,0.0,1000.58,4619.68,10.7,0,0.0,False,False,False
DS_1343,Dataset_1343_IL_2023_L3,IL,2023,3,single,Robert Young,N/A,1,146677.52,141617.02,113441.02,28746.84,0.0,20274.84,6750.17,20.3,0,0.0,False,False,False
DS_1344,Dataset_1344_CA_2024_L2,CA,2024,2,mfj,Darren Carr,Karen Carr,2,92364.33,91260.89,58936.89,4815.32,4244.68,0.0,1850.37,5.28,0,0.0,False,False,False
DS_1345,Dataset_1345_FL_2025_L2,FL,2025,2,single,Joseph Moran,N/A,1,121465.22,119333.71,97549.71,18437.97,0.0,4005.97,0.0,15.45,0,0.0,False,False,False
DS_1346,Dataset_1346_FL_2021_L3,FL,2021,3,single,Dustin Flynn,N/A,3,235839.74,235037.3,210502.3,47276.4,0.0,9304.4,0.0,20.11,0,251.47,False,False,False
DS_1347,Dataset_1347_TX_2023_L1,TX,2023,1,single,Adrian Saunders,N/A,1,62100.0,62100.0,48250.0,3922.5,3529.5,0.0,0.0,6.32,0,0.0,False,False,False
DS_1348,Dataset_1348_IL_2025_L3,IL,2025,3,single,Veronica Wolfe,N/A,3,149224.47,133885.85,110099.85,18348.21,0.0,1108.21,6726.35,13.7,12500.0,0.0,False,True,False
DS_1349,Dataset_1349_FL_2020_L2,FL,2020,2,mfj,Christopher Hernandez,Jonathon Hernandez,3,134615.46,132756.93,102695.93,11890.16,5101.84,0.0,0.0,8.96,0,0.0,False,False,False
DS_1350,Dataset_1350_TX_2024_L1,TX,2024,1,single,Joel Anderson,N/A,0,49100.0,49100.0,34500.0,3908.0,1984.0,0.0,0.0,7.96,0,0.0,False,False,False
DS_1351,Dataset_1351_IL_2025_L3,IL,2025,3,single,James Manning,N/A,1,165683.62,144552.03,107680.03,31412.71,0.0,24475.71,7572.13,21.73,13670.34,0.0,True,False,False
DS_1352,Dataset_1352_IL_2021_L2,IL,2021,2,single,Charles Murray,N/A,3,161346.0,158383.39,135013.39,26899.44,0.0,9827.44,7320.23,16.98,0,0.0,False,False,False
DS_1353,Dataset_1353_NY_2023_L3,NY,2023,3,single,Curtis Reyes,N/A,3,140998.05,136663.67,110543.67,22599.24,0.0,13479.24,7151.57,16.54,0,0.0,False,False,False
DS_1354,Dataset_1354_TX_2022_L2,TX,2022,2,single,Becky Richardson,N/A,2,97986.46,97086.83,81589.83,11366.02,2169.98,0.0,0.0,11.71,0,0.0,False,False,False
DS_1355,Dataset_1355_CA_2022_L2,CA,2022,2,single,Thomas Clark,N/A,1,80598.98,78421.19,59306.19,11019.94,0.0,5283.94,3377.14,14.05,0,0.0,False,False,False
DS_1356,Dataset_1356_FL_2024_L1,FL,2024,1,mfj,Timothy Mcbride,Heather Mcbride,0,46400.0,46400.0,17200.0,1720.0,3848.0,0.0,0.0,3.71,0,0.0,False,False,False
DS_1357,Dataset_1357_CA_2025_L1,CA,2025,1,single,Sarah Burke,N/A,0,54377.38,50204.93,34454.93,3896.09,2559.91,0.0,1544.62,7.76,4172.45,0.0,False,True,False
DS_1358,Dataset_1358_NY_2022_L2,NY,2022,2,mfj,Brittany Lee,Jeremy Lee,1,130865.29,127531.49,92193.49,16184.16,0.0,2904.16,5798.98,12.69,0,0.0,False,False,False
DS_1359,Dataset_1359_NY_2023_L2,NY,2023,2,single,William Hill,N/A,3,121189.84,118610.14,97457.14,15949.12,0.0,2749.12,6068.36,13.45,0,0.0,False,False,False
DS_1360,Dataset_1360_FL_2020_L3,FL,2020,3,single,Peter Pena,N/A,2,96272.1,93705.61,74039.61,13211.69,0.0,6311.69,0.0,14.1,0,0.0,False,False,False
DS_1361,Dataset_1361_NY_2021_L2,NY,2021,2,mfj,Scott Sims,Nathan Sims,3,69609.7,67117.6,34962.6,4984.2,0.0,2416.2,2476.22,7.43,0,0.0,False,False,False
DS_1362,Dataset_1362_IL_2024_L2,IL,2024,2,hoh,Amy Sanders,N/A,3,129906.72,127485.41,98730.41,13922.31,1197.69,0.0,5790.78,10.92,0,0.0,False,False,False
DS_1363,Dataset_1363_NY_2022_L1,NY,2022,1,single,Nicholas Bond,N/A,0,63200.0,63200.0,50250.0,6672.0,912.0,0.0,2871.0,10.56,0,0.0,False,False,False
DS_1364,Dataset_1364_TX_2023_L3,TX,2023,3,hoh,Karen Marsh,N/A,3,237796.97,236960.18,203662.18,40138.87,0.0,2298.87,0.0,16.94,0,267.39,False,False,False
DS_1365,Dataset_1365_IL_2022_L1,IL,2022,1,mfj,Wendy Stewart,James Stewart,0,39400.0,39400.0,13500.0,1350.0,1802.0,0.0,1690.43,3.43,0,0.0,False,False,False
DS_1366,Dataset_1366_FL_2022_L1,FL,2022,1,mfj,Vanessa Evans,Crystal Evans,0,73513.11,73513.11,47613.11,5302.57,3469.43,0.0,0.0,7.21,0,0.0,False,False,False
DS_1367,Dataset_1367_NY_2025_L3,NY,2025,3,single,Sarah Ross,N/A,0,232336.75,229077.55,196040.55,46613.33,0.0,23861.33,12744.66,20.35,0,198.19,False,False,False
DS_1368,Dataset_1368_IL_2024_L1,IL,2024,1,single,Andrew Villarreal,N/A,1,48100.0,48100.0,33500.0,1788.0,3984.0,0.0,2121.08,3.72,0,0.0,False,False,False
DS_1369,Dataset_1369_FL_2023_L3,FL,2023,3,hoh,Andrew Maynard,N/A,1,99551.2,96721.69,67911.69,12300.6,0.0,5436.6,0.0,12.72,0,0.0,False,False,False
DS_1370,Dataset_1370_TX_2022_L2,TX,2022,2,single,Victor Brown,N/A,1,100742.42,97199.58,74219.58,17031.0,0.0,11067.0,0.0,17.52,0,0.0,False,False,False
DS_1371,Dataset_1371_TX_2023_L1,TX,2023,1,single,Lori Olson,N/A,1,25200.0,25200.0,11350.0,0.0,2016.0,0.0,0.0,0.0,0,0.0,False,False,False
DS_1372,Dataset_1372_CA_2020_L1,CA,2020,1,single,John Barber,N/A,0,84200.0,84200.0,71800.0,11586.0,1886.0,0.0,3954.84,13.76,0,0.0,False,False,False
DS_1373,Dataset_1373_NY_2024_L3,NY,2024,3,mfj,Jacqueline Williams,Danielle Williams,1,152878.71,147127.27,101645.27,21970.83,0.0,13666.83,6876.75,14.93,0,0.0,False,False,False
DS_1374,Dataset_1374_NY_2020_L1,NY,2020,1,single,Nicole Austin,N/A,0,34980.96,34980.96,22580.96,2512.22,247.78,0.0,1318.95,7.18,0,0.0,False,False,False
DS_1375,Dataset_1375_TX_2023_L1,TX,2023,1,mfj,Angela Watson,Tamara Watson,0,31146.67,31146.67,3446.67,344.67,2111.33,0.0,0.0,1.11,0,0.0,False,False,False
DS_1376,Dataset_1376_NY_2025_L2,NY,2025,2,single,Suzanne Stewart,N/A,1,153210.04,149819.3,124470.3,27301.35,0.0,10789.35,7940.91,18.22,0,0.0,False,False,False
DS_1377,Dataset_1377_IL_2020_L3,IL,2020,3,single,Angela Smith,N/A,1,96042.39,93010.26,72026.26,15700.04,0.0,10000.04,4344.13,16.88,0,0.0,False,False,False
DS_1378,Dataset_1378_CA_2025_L1,CA,2025,1,single,Cory Hess,N/A,0,70946.9,58446.9,42696.9,4885.13,3628.87,0.0,2762.43,8.36,12500,0.0,False,False,False
DS_1379,Dataset_1379_FL_2020_L2,FL,2020,2,single,Julie West,N/A,2,63189.28,61391.22,43901.22,5044.38,0.0,2092.38,0.0,8.22,0,0.0,False,False,False
DS_1380,Dataset_1380_IL_2022_L1,IL,2022,1,mfj,Michelle Chavez,Bryan Chavez,0,44300.0,44300.0,18400.0,1840.0,3476.0,0.0,1932.98,4.15,0,0.0,False,False,False
DS_1381,Dataset_1381_NY_2020_L3,NY,2020,3,mfj,Taylor Thompson,Mary Thompson,2,275645.43,274912.9,239171.9,43184.79,0.0,11236.79,14391.52,15.71,0,159.47,False,False,False
DS_1382,Dataset_1382_FL_2020_L3,FL,2020,3,mfj,Katie Holloway,Michael Holloway,0,300431.47,299775.94,265184.94,53518.63,0.0,3816.63,0.0,17.85,0,404.18,False,False,False
DS_1383,Dataset_1383_CA_2023_L3,CA,2023,3,single,Deborah Sanchez,N/A,1,167116.67,161071.9,130109.9,34715.91,0.0,25271.91,11063.66,21.55,0,0.0,False,False,False
DS_1384,Dataset_1384_IL_2024_L3,IL,2024,3,single,Hailey Burns,N/A,0,220340.95,216314.19,182964.19,45101.71,0.0,25277.71,10577.61,20.85,0,94.29,False,False,False
DS_1385,Dataset_1385_TX_2022_L3,TX,2022,3,single,Noah Miller,N/A,2,199643.07,199231.38,180132.38,34697.23,1800.77,0.0,0.0,17.42,0,0.0,False,False,False
DS_1386,Dataset_1386_FL_2021_L1,FL,2021,1,single,Joseph Thompson,N/A,0,70700.0,70700.0,58150.0,8541.5,0.0,57.5,0.0,12.08,0,0.0,False,False,False
DS_1387,Dataset_1387_TX_2023_L3,TX,2023,3,mfj,Patricia Hodges,Ryan Hodges,4,180390.56,174386.8,127856.8,22751.01,0.0,9359.01,0.0,13.05,0,0.0,False,False,False
DS_1388,Dataset_1388_NY_2020_L2,NY,2020,2,single,Cody Thompson,N/A,2,155352.38,152847.81,131190.81,26574.42,0.0,9406.42,8122.62,17.39,0,0.0,False,False,False
DS_1389,Dataset_1389_FL_2023_L3,FL,2023,3,mfj,Courtney Boyd,Jennifer Boyd,2,243704.47,241032.36,192961.36,34454.96,0.0,17762.96,0.0,14.29,0,0.0,False,False,False
DS_1390,Dataset_1390_TX_2023_L1,TX,2023,1,single,Mark Miller,N/A,1,43900.0,43900.0,30050.0,1386.0,3882.0,0.0,0.0,3.16,0,0.0,False,False,False
DS_1391,Dataset_1391_NY_2023_L2,NY,2023,2,single,Amy Clark,N/A,3,100579.72,98598.19,79138.19,10680.96,0.0,2040.96,4867.64,10.83,0,0.0,False,False,False
DS_1392,Dataset_1392_TX_2023_L1,TX,2023,1,single,Adam Cabrera,N/A,0,82632.74,82632.74,68782.74,10439.7,2696.3,0.0,0.0,12.63,0,0.0,False,False,False
DS_1393,Dataset_1393_FL_2025_L1,FL,2025,1,mfj,Melissa Alvarado,Kevin Alvarado,0,76000.0,76000.0,44500.0,4863.0,4257.0,0.0,0.0,6.4,0,0.0,False,False,False
DS_1394,Dataset_1394_IL_2024_L3,IL,2024,3,mfj,Michael Norman,Jack Norman,1,369419.44,368360.72,323347.72,64804.14,0.0,18740.14,17844.04,17.59,0,998.24,False,False,False
DS_1395,Dataset_1395_IL_2023_L1,IL,2023,1,mfj,Brittany Rodriguez,Eric Rodriguez,0,68800.0,68800.0,41100.0,4492.0,3764.0,0.0,3145.73,6.53,0,0.0,False,False,False
